Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,"BN,Points","BN,Points","BN,Points","BN,Points","BN,Points","BN,Points","BN,Points",Total,Opponent,Opponent Total
SimonFuhr237,3,Kyler Murray QB - ARI,19.00,Derrick Henry RB - BAL,23.50,Kenneth Walker RB - SEA,24.90,Derrick Henry RB - BAL,23.50,Kenneth Walker RB - SEA,24.90,Stefon Diggs WR - NE,9.30,Tee Higgins WR - CIN,6.00,Stefon Diggs WR - NE,9.30,Tee Higgins WR - CIN,6.00,Dawson Knox TE - BUF,2.50,-,0.00,Daniel Carlson K - LV,9.60,Buffalo Bills DEF - BUF,5.00,Tyler Lockett WR - TEN,12.70,Mark Andrews TE - BAL,0.00,Dallas Goedert TE - PHI,16.00,Courtland Sutton WR - DEN,0.00,Clyde Edwards-Helaire RB - KC,1.90,A.J. Dillon RB - PHI,4.40,-,0.00,139.80,Jottage,114.88
Jottage,6,Tua Tagovailoa QB - MIA,24.08,Rhamondre Stevenson RB - NE,13.00,Jamaal Williams RB,10.10,Rhamondre Stevenson RB - NE,13.00,Jamaal Williams RB,10.10,A.J. Brown WR - PHI,11.90,DJ Moore WR - CHI,2.40,A.J. Brown WR - PHI,11.90,DJ Moore WR - CHI,2.40,Isaiah Likely TE - BAL,8.40,-,0.00,Jason Myers K - SEA,8.90,New England Patriots DEF - NE,24.00,Christian McCaffrey RB - SF,0.00,Chris Godwin WR - TB,3.70,George Kittle TE - SF,0.00,Nick Chubb RB - HOU,0.00,Devin Singletary RB - NYG,4.80,CeeDee Lamb WR - DAL,0.00,-,0.00,114.88,SimonFuhr237,139.80
LosSausages,5,Lamar Jackson QB - BAL,17.52,Austin Ekeler RB - WAS,17.10,Alvin Kamara RB - NO,6.20,Austin Ekeler RB - WAS,17.10,Alvin Kamara RB - NO,6.20,Tyler Boyd WR,4.40,Davante Adams WR - LAR,26.60,Tyler Boyd WR,4.40,Davante Adams WR - LAR,26.60,Zach Ertz TE - WAS,10.00,-,0.00,Justin Tucker K,10.30,Minnesota Vikings DEF - MIN,6.00,Amari Cooper WR,0.00,Ezekiel Elliott RB,0.00,Brandon Aiyuk WR - SF,0.00,Antonio Gibson RB - NE,4.70,Aaron Rodgers QB - PIT,13.64,San Francisco 49ers DEF - SF,0.00,-,0.00,125.26,Juschka,100.50
Juschka,7,Josh Allen QB - BUF,24.80,Josh Jacobs RB - GB,8.70,David Montgomery RB - DET,4.40,Josh Jacobs RB - GB,8.70,David Montgomery RB - DET,4.40,Romeo Doubs WR - GB,1.80,Mike Evans WR - TB,4.00,Romeo Doubs WR - GB,1.80,Mike Evans WR - TB,4.00,Hayden Hurst TE,3.50,-,0.00,Ryan Succop K,12.80,New York Jets DEF - NYJ,10.00,Gus Edwards RB,0.00,Jeff Wilson RB - MIA,13.20,Diontae Johnson WR,0.00,Najee Harris RB - LAC,0.00,Ja'Marr Chase WR - CIN,0.00,Wan'Dale Robinson WR - NYG,0.00,-,0.00,100.50,LosSausages,125.26
ShamH,1,Patrick Mahomes QB - KC,31.14,D'Onta Foreman RB,19.00,Saquon Barkley RB - PHI,22.00,D'Onta Foreman RB,19.00,Saquon Barkley RB - PHI,22.00,Cooper Kupp WR - SEA,-0.10,Gabe Davis WR - BUF,15.30,Cooper Kupp WR - SEA,-0.10,Gabe Davis WR - BUF,15.30,Travis Kelce TE - KC,14.10,-,0.00,Tyler Bass K - BUF,13.90,Dallas Cowboys DEF - DAL,5.00,Joe Mixon RB - HOU,0.00,Mike Williams WR,0.00,James Conner RB - ARI,20.60,Tony Pollard RB - TEN,18.80,Justin Fields QB - NYJ,39.38,Joshua Palmer WR - BUF,4.40,-,0.00,213.72,LosSausages,87.32
LosSausages,8,Tom Brady QB,16.02,Austin Ekeler RB - WAS,6.30,Alvin Kamara RB - NO,4.50,Austin Ekeler RB - WAS,6.30,Alvin Kamara RB - NO,4.50,JuJu Smith-Schuster WR - KC,3.30,Davante Adams WR - LAR,18.60,JuJu Smith-Schuster WR - KC,3.30,Davante Adams WR - LAR,18.60,Zach Ertz TE - WAS,1.20,-,0.00,Robbie Gould K,10.00,San Francisco 49ers DEF - SF,6.00,Justin Tucker K,0.00,Ezekiel Elliott RB,0.00,Tyler Boyd WR,0.00,Lamar Jackson QB - BAL,0.00,Brandon Aiyuk WR - SF,6.40,Antonio Gibson RB - NE,11.80,-,0.00,87.32,ShamH,213.72
kesso,3,Derek Carr QB,17.92,Aaron Jones RB - MIN,21.60,Jonathan Taylor RB - IND,22.30,Aaron Jones RB - MIN,21.60,Jonathan Taylor RB - IND,22.30,DeVonta Smith WR - PHI,7.90,Michael Pittman WR - IND,5.30,DeVonta Smith WR - PHI,7.90,Michael Pittman WR - IND,5.30,Tyler Higbee TE - LAR,7.30,-,0.00,Brandon McManus K - GB,4.90,Tampa Bay Buccaneers DEF - TB,6.00,Keenan Allen WR - LAC,0.00,Kenyan Drake RB,0.00,Joe Burrow QB - CIN,0.00,Amon-Ra St. Brown WR - DET,12.10,Drake London WR - ATL,9.80,Brian Robinson RB - SF,14.60,-,0.00,134.22,SimonFuhr237,92.70
SimonFuhr237,7,Dak Prescott QB - DAL,19.20,Derrick Henry RB - BAL,6.70,Kenneth Walker RB - SEA,7.20,Derrick Henry RB - BAL,6.70,Kenneth Walker RB - SEA,7.20,Stefon Diggs WR - NE,12.80,Tyler Lockett WR - TEN,10.20,Stefon Diggs WR - NE,12.80,Tyler Lockett WR - TEN,10.20,Dallas Goedert TE - PHI,6.30,-,0.00,Daniel Carlson K - LV,2.00,Buffalo Bills DEF - BUF,8.00,Mark Andrews TE - BAL,0.00,Courtland Sutton WR - DEN,6.60,Kyler Murray QB - ARI,0.00,Tee Higgins WR - CIN,0.00,Clyde Edwards-Helaire RB - KC,0.00,A.J. Dillon RB - PHI,6.50,Michael Carter RB - ARI,0.00,92.70,kesso,134.22
theBIGLebronski,5,Jalen Hurts QB - PHI,21.80,Travis Etienne RB - JAX,7.30,Dalvin Cook RB,20.60,Travis Etienne RB - JAX,7.30,Dalvin Cook RB,20.60,Tyreek Hill WR - MIA,10.40,DK Metcalf WR - PIT,7.10,Tyreek Hill WR - MIA,10.40,DK Metcalf WR - PIT,7.10,Kyle Pitts TE - ATL,2.80,-,0.00,Harrison Butker K - KC,3.00,Tennessee Titans DEF - TEN,12.00,Adam Thielen WR - MIN,4.90,Deebo Samuel WR - WAS,5.10,Jerry Jeudy WR - CLE,0.00,James Robinson RB,0.00,Tyler Allgeier RB - ATL,0.30,Chris Olave WR - NO,4.00,-,0.00,104.70,Juschka,96.10
Juschka,6,Josh Allen QB - BUF,19.60,Cordarrelle Patterson RB,2.00,David Montgomery RB - DET,4.40,Cordarrelle Patterson RB,2.00,David Montgomery RB - DET,4.40,Wan'Dale Robinson WR - NYG,1.50,Mike Evans WR - TB,5.40,Wan'Dale Robinson WR - NYG,1.50,Mike Evans WR - TB,5.40,Mike Gesicki TE - CIN,3.10,-,0.00,Ryan Succop K,3.00,Seattle Seahawks DEF - SEA,4.00,Gus Edwards RB,0.00,Jeff Wilson RB - MIA,20.30,Diontae Johnson WR,6.30,Najee Harris RB - LAC,9.90,Ja'Marr Chase WR - CIN,0.00,Romeo Doubs WR - GB,0.00,-,0.00,96.10,theBIGLebronski,104.70
Jottage,4,Tua Tagovailoa QB - MIA,23.40,Nick Chubb RB - HOU,12.10,Christian McCaffrey RB - SF,13.70,Nick Chubb RB - HOU,12.10,Christian McCaffrey RB - SF,13.70,Chris Godwin WR - TB,13.10,CeeDee Lamb WR - DAL,27.00,Chris Godwin WR - TB,13.10,CeeDee Lamb WR - DAL,27.00,George Kittle TE - SF,2.10,-,0.00,Jason Myers K - SEA,6.50,Denver Broncos DEF - DEN,4.00,Jamaal Williams RB,11.90,DJ Moore WR - CHI,2.90,Devin Singletary RB - NYG,14.70,J.K. Dobbins RB - DEN,0.00,Rhamondre Stevenson RB - NE,0.00,New England Patriots DEF - NE,0.00,-,0.00,132.10,lancemourdock,147.92
lancemourdock,2,Justin Herbert QB - LAC,12.04,Raheem Mostert RB - LV,14.70,Leonard Fournette RB,9.80,Raheem Mostert RB - LV,14.70,Leonard Fournette RB,9.80,DeAndre Hopkins WR - BAL,9.80,Jaylen Waddle WR - MIA,6.60,DeAndre Hopkins WR - BAL,9.80,Jaylen Waddle WR - MIA,6.60,T.J. Hockenson TE - MIN,4.50,-,0.00,Wil Lutz K - DEN,5.40,Philadelphia Eagles DEF - PHI,7.00,Kirk Cousins QB - ATL,15.48,Kareem Hunt RB - KC,1.90,Taysom Hill TE - NO,0.10,Christian Kirk WR - HOU,22.50,Damien Harris RB,0.00,Terry McLaurin WR - WAS,12.80,-,0.00,147.92,Jottage,132.10
ShamH,1,Patrick Mahomes QB - KC,27.46,Saquon Barkley RB - PHI,3.50,Dameon Pierce RB - HOU,1.70,Saquon Barkley RB - PHI,3.50,Dameon Pierce RB - HOU,1.70,Amari Cooper WR,23.30,Chris Olave WR - NO,16.20,Amari Cooper WR,23.30,Chris Olave WR - NO,16.20,Travis Kelce TE - KC,29.50,-,0.00,Tyler Bass K - BUF,26.20,Dallas Cowboys DEF - DAL,16.00,Odell Beckham WR,0.00,Tyreek Hill WR - MIA,0.00,Mike Williams WR,1.50,James Conner RB - ARI,11.40,Alexander Mattison RB - MIA,0.80,Kadarius Toney WR,0.00,Christian Watson WR - GB,17.10,205.56,SimonFuhr237,124.30
SimonFuhr237,5,Dak Prescott QB - DAL,20.64,Derrick Henry RB - BAL,23.36,D'Andre Swift RB - CHI,9.20,Derrick Henry RB - BAL,23.36,D'Andre Swift RB - CHI,9.20,Stefon Diggs WR - NE,10.80,Tee Higgins WR - CIN,14.80,Stefon Diggs WR - NE,10.80,Tee Higgins WR - CIN,14.80,Mark Andrews TE - BAL,6.30,-,0.00,Daniel Carlson K - LV,14.90,Buffalo Bills DEF - BUF,3.00,Allen Robinson WR,10.70,Tyler Lockett WR - TEN,0.00,Courtland Sutton WR - DEN,8.00,Kyler Murray QB - ARI,0.00,Clyde Edwards-Helaire RB - KC,0.90,Kenneth Walker RB - SEA,0.00,-,0.00,124.30,ShamH,205.56
kesso,3,Joe Burrow QB - CIN,26.70,Aaron Jones RB - MIN,8.00,Jonathan Taylor RB - IND,13.40,Aaron Jones RB - MIN,8.00,Jonathan Taylor RB - IND,13.40,Amon-Ra St. Brown WR - DET,8.00,Michael Pittman WR - IND,7.50,Amon-Ra St. Brown WR - DET,8.00,Michael Pittman WR - IND,7.50,Tyler Higbee TE - LAR,4.50,-,0.00,Brandon McManus K - GB,15.80,Cincinnati Bengals DEF - CIN,1.00,Keenan Allen WR - LAC,7.40,Derek Carr QB,20.28,Kenyan Drake RB,5.30,Allen Lazard WR - NYJ,5.70,DeVonta Smith WR - PHI,7.80,Drake London WR - ATL,6.20,-,0.00,143.28,LosSausages,135.16
LosSausages,4,Lamar Jackson QB - BAL,15.46,D'Onta Foreman RB,2.40,Alvin Kamara RB - NO,8.90,D'Onta Foreman RB,2.40,Alvin Kamara RB - NO,8.90,Brandon Aiyuk WR - SF,14.00,Davante Adams WR - LAR,26.10,Brandon Aiyuk WR - SF,14.00,Davante Adams WR - LAR,26.10,Dalton Schultz TE - HOU,2.20,-,0.00,Justin Tucker K,7.90,San Francisco 49ers DEF - SF,11.00,Tom Brady QB,0.00,Ezekiel Elliott RB,16.70,Tyler Boyd WR,4.20,JuJu Smith-Schuster WR - KC,0.00,Hollywood Brown WR - KC,0.00,Antonio Gibson RB - NE,10.30,-,0.00,135.16,kesso,143.28
theBIGLebronski,6,Justin Fields QB - NYJ,22.62,Miles Sanders RB - DAL,4.80,Dalvin Cook RB,7.20,Miles Sanders RB - DAL,4.80,Dalvin Cook RB,7.20,Gabe Davis WR - BUF,6.80,Deebo Samuel WR - WAS,15.40,Gabe Davis WR - BUF,6.80,Deebo Samuel WR - WAS,15.40,Kyle Pitts TE - ATL,4.30,-,0.00,Harrison Butker K - KC,14.50,Tennessee Titans DEF - TEN,2.00,Adam Thielen WR - MIN,2.50,DK Metcalf WR - PIT,0.00,Jalen Hurts QB - PHI,24.20,James Robinson RB,1.00,Travis Etienne RB - JAX,0.00,Elijah Mitchell RB - KC,5.90,-,0.00,117.42,Jottage,157.74
Jottage,2,Daniel Jones QB - IND,24.64,Nick Chubb RB - HOU,6.70,Rhamondre Stevenson RB - NE,8.20,Nick Chubb RB - HOU,6.70,Rhamondre Stevenson RB - NE,8.20,Justin Jefferson WR - MIN,3.30,CeeDee Lamb WR - DAL,4.50,Justin Jefferson WR - MIN,3.30,CeeDee Lamb WR - DAL,4.50,George Kittle TE - SF,20.40,-,0.00,Brett Maher K,23.30,Baltimore Ravens DEF - BAL,17.00,DJ Moore WR - CHI,2.40,A.J. Brown WR - PHI,4.00,Devin Singletary RB - NYG,15.70,Tua Tagovailoa QB - MIA,0.00,Rachaad White RB - TB,0.00,New England Patriots DEF - NE,17.00,-,0.00,157.74,theBIGLebronski,117.42
Juschka,7,Josh Allen QB - BUF,12.58,Cordarrelle Patterson RB,9.90,David Montgomery RB - DET,18.10,Cordarrelle Patterson RB,9.90,David Montgomery RB - DET,18.10,Wan'Dale Robinson WR - NYG,10.40,Van Jefferson WR - TEN,4.10,Wan'Dale Robinson WR - NYG,10.40,Van Jefferson WR - TEN,4.10,Cole Kmet TE - CHI,3.50,-,0.00,Nick Folk K - NYJ,4.00,Minnesota Vikings DEF - MIN,-4.00,Mike Evans WR - TB,0.00,Gus Edwards RB,0.00,Jeff Wilson RB - MIA,0.00,Diontae Johnson WR,2.20,Najee Harris RB - LAC,23.60,Ja'Marr Chase WR - CIN,0.00,-,0.00,100.38,lancemourdock,85.10
lancemourdock,8,Justin Herbert QB - LAC,18.70,Jamaal Williams RB,24.40,Kareem Hunt RB - KC,5.40,Jamaal Williams RB,24.40,Kareem Hunt RB - KC,5.40,DeAndre Hopkins WR - BAL,9.10,Terry McLaurin WR - WAS,5.60,DeAndre Hopkins WR - BAL,9.10,Terry McLaurin WR - WAS,5.60,T.J. Hockenson TE - MIN,3.40,-,0.00,Graham Gano K - NYG,0.00,Philadelphia Eagles DEF - PHI,7.00,Kirk Cousins QB - ATL,2.20,Raheem Mostert RB - LV,0.00,Leonard Fournette RB,0.00,Chris Godwin WR - TB,0.00,Christian Kirk WR - HOU,0.00,Jaylen Waddle WR - MIA,0.00,-,0.00,85.10,Juschka,100.38
ShamH,7,Patrick Mahomes QB - KC,18.40,Saquon Barkley RB - PHI,11.20,Tony Pollard RB - TEN,6.10,Saquon Barkley RB - PHI,11.20,Tony Pollard RB - TEN,6.10,Tyreek Hill WR - MIA,9.00,Amari Cooper WR,9.40,Tyreek Hill WR - MIA,9.00,Amari Cooper WR,9.40,Travis Kelce TE - KC,11.70,-,0.00,Tyler Bass K - BUF,11.20,Dallas Cowboys DEF - DAL,4.00,Odell Beckham WR,0.00,Mike Williams WR,0.00,Dameon Pierce RB - HOU,1.60,Chris Olave WR - NO,6.20,Jameson Williams WR - DET,0.00,Christian Watson WR - GB,17.00,-,0.00,123.80,lancemourdock,113.62
lancemourdock,8,Geno Smith QB - LV,19.32,Leonard Fournette RB,0.00,Raheem Mostert RB - LV,0.00,Leonard Fournette RB,0.00,Raheem Mostert RB - LV,0.00,Christian Kirk WR - HOU,4.10,Jaylen Waddle WR - MIA,8.50,Christian Kirk WR - HOU,4.10,Jaylen Waddle WR - MIA,8.50,T.J. Hockenson TE - MIN,10.30,-,0.00,Jason Myers K - SEA,10.40,Philadelphia Eagles DEF - PHI,6.00,DeAndre Hopkins WR - BAL,14.70,Chris Godwin WR - TB,17.00,Kareem Hunt RB - KC,2.10,Jamaal Williams RB,10.60,Damien Harris RB,1.60,Cam Akers RB - MIN,3.70,-,0.00,113.62,ShamH,123.80
kesso,5,Joe Burrow QB - CIN,18.00,Aaron Jones RB - MIN,15.90,Jonathan Taylor RB - IND,15.80,Aaron Jones RB - MIN,15.90,Jonathan Taylor RB - IND,15.80,Amon-Ra St. Brown WR - DET,18.90,Michael Pittman WR - IND,12.10,Amon-Ra St. Brown WR - DET,18.90,Michael Pittman WR - IND,12.10,Tyler Higbee TE - LAR,0.00,-,0.00,Brandon McManus K - GB,4.00,Cincinnati Bengals DEF - CIN,2.00,Derek Carr QB,20.80,Kenyan Drake RB,0.20,Allen Lazard WR - NYJ,2.40,DeVonta Smith WR - PHI,5.00,Drake London WR - ATL,2.90,Brian Robinson RB - SF,18.50,-,0.00,147.40,theBIGLebronski,146.42
theBIGLebronski,6,Jalen Hurts QB - PHI,29.82,Travis Etienne RB - JAX,0.30,Dalvin Cook RB,5.60,Travis Etienne RB - JAX,0.30,Dalvin Cook RB,5.60,Gabe Davis WR - BUF,3.80,Deebo Samuel WR - WAS,4.30,Gabe Davis WR - BUF,3.80,Deebo Samuel WR - WAS,4.30,Dawson Knox TE - BUF,1.70,-,0.00,Harrison Butker K - KC,14.20,Miami Dolphins DEF - MIA,18.00,Adam Thielen WR - MIN,12.10,Joe Mixon RB - HOU,0.00,Samaje Perine RB - CIN,15.30,DK Metcalf WR - PIT,9.00,Elijah Mitchell RB - KC,4.30,Justin Fields QB - NYJ,0.00,-,0.00,146.42,kesso,147.40
SimonFuhr237,3,Dak Prescott QB - DAL,14.84,Derrick Henry RB - BAL,11.70,Kenneth Walker RB - SEA,15.90,Derrick Henry RB - BAL,11.70,Kenneth Walker RB - SEA,15.90,Stefon Diggs WR - NE,13.70,Tee Higgins WR - CIN,17.40,Stefon Diggs WR - NE,13.70,Tee Higgins WR - CIN,17.40,Mark Andrews TE - BAL,7.00,-,0.00,Daniel Carlson K - LV,10.60,Buffalo Bills DEF - BUF,8.00,Allen Robinson WR,0.00,Tyler Lockett WR - TEN,12.80,Courtland Sutton WR - DEN,7.50,Kyler Murray QB - ARI,25.24,D'Andre Swift RB - CHI,6.30,-,0.00,-,0.00,160.78,Juschka,165.52
Juschka,2,Josh Allen QB - BUF,29.92,Jeff Wilson RB - MIA,11.20,Josh Jacobs RB - GB,42.30,Jeff Wilson RB - MIA,11.20,Josh Jacobs RB - GB,42.30,Van Jefferson WR - TEN,8.90,Mike Evans WR - TB,3.10,Van Jefferson WR - TEN,8.90,Mike Evans WR - TB,3.10,Cole Kmet TE - CHI,2.70,-,0.00,Nick Folk K - NYJ,16.00,Minnesota Vikings DEF - MIN,9.00,Cordarrelle Patterson RB,7.10,Gus Edwards RB,9.20,David Montgomery RB - DET,11.30,Diontae Johnson WR,4.90,Ja'Marr Chase WR - CIN,0.00,-,0.00,-,0.00,165.52,SimonFuhr237,160.78
LosSausages,1,Lamar Jackson QB - BAL,23.06,Austin Ekeler RB - WAS,14.00,Ezekiel Elliott RB,15.50,Austin Ekeler RB - WAS,14.00,Ezekiel Elliott RB,15.50,Brandon Aiyuk WR - SF,6.50,Davante Adams WR - LAR,7.40,Brandon Aiyuk WR - SF,6.50,Davante Adams WR - LAR,7.40,Dalton Schultz TE - HOU,15.10,-,0.00,Justin Tucker K,15.50,San Francisco 49ers DEF - SF,15.00,Tom Brady QB,18.04,Tyler Boyd WR,1.60,JuJu Smith-Schuster WR - KC,3.80,D'Onta Foreman RB,11.30,Antonio Gibson RB - NE,5.40,Isiah Pacheco RB - KC,14.60,-,0.00,167.80,Jottage,149.70
Jottage,4,Tua Tagovailoa QB - MIA,15.96,Nick Chubb RB - HOU,19.20,Rhamondre Stevenson RB - NE,11.20,Nick Chubb RB - HOU,19.20,Rhamondre Stevenson RB - NE,11.20,Justin Jefferson WR - MIN,20.34,CeeDee Lamb WR - DAL,11.70,Justin Jefferson WR - MIN,20.34,CeeDee Lamb WR - DAL,11.70,George Kittle TE - SF,2.60,-,0.00,Brett Maher K,4.00,Kansas City Chiefs DEF - KC,11.00,Deshaun Watson QB - CLE,0.00,DJ Moore WR - CHI,16.30,A.J. Brown WR - PHI,8.60,Devin Singletary RB - NYG,8.00,Rachaad White RB - TB,10.90,Baltimore Ravens DEF - BAL,5.00,-,0.00,149.70,LosSausages,167.80
ShamH,1,Patrick Mahomes QB - KC,19.82,Saquon Barkley RB - PHI,14.10,Tony Pollard RB - TEN,22.60,Saquon Barkley RB - PHI,14.10,Tony Pollard RB - TEN,22.60,Tyreek Hill WR - MIA,20.60,Amari Cooper WR,4.00,Tyreek Hill WR - MIA,20.60,Amari Cooper WR,4.00,Travis Kelce TE - KC,3.60,-,0.00,Tyler Bass K - BUF,7.80,Dallas Cowboys DEF - DAL,20.00,Mike Williams WR,0.00,James Conner RB - ARI,0.00,Treylon Burks WR - WAS,8.50,Chris Olave WR - NO,6.50,Garrett Wilson WR - NYJ,16.20,Christian Watson WR - GB,21.40,-,0.00,174.62,Jottage,156.40
Jottage,3,Justin Herbert QB - LAC,18.10,Nick Chubb RB - HOU,8.00,Rhamondre Stevenson RB - NE,7.80,Nick Chubb RB - HOU,8.00,Rhamondre Stevenson RB - NE,7.80,Justin Jefferson WR - MIN,11.60,A.J. Brown WR - PHI,23.90,Justin Jefferson WR - MIN,11.60,A.J. Brown WR - PHI,23.90,George Kittle TE - SF,2.20,-,0.00,Brett Maher K,6.00,Baltimore Ravens DEF - BAL,6.00,DJ Moore WR - CHI,0.00,Devin Singletary RB - NYG,11.10,Tua Tagovailoa QB - MIA,13.80,CeeDee Lamb WR - DAL,15.40,Rachaad White RB - TB,10.90,Kansas City Chiefs DEF - KC,1.00,-,0.00,156.40,ShamH,174.62
kesso,2,Joe Burrow QB - CIN,30.04,Aaron Jones RB - MIN,5.00,Jonathan Taylor RB - IND,10.30,Aaron Jones RB - MIN,5.00,Jonathan Taylor RB - IND,10.30,Amon-Ra St. Brown WR - DET,23.60,Michael Pittman WR - IND,1.60,Amon-Ra St. Brown WR - DET,23.60,Michael Pittman WR - IND,1.60,Tyler Higbee TE - LAR,1.40,-,0.00,Brandon McManus K - GB,14.30,Cincinnati Bengals DEF - CIN,4.00,Derek Carr QB,16.00,Kenyan Drake RB,4.60,Allen Lazard WR - NYJ,6.70,DeVonta Smith WR - PHI,16.20,Drake London WR - ATL,9.50,Brian Robinson RB - SF,11.10,-,0.00,169.14,Juschka,113.72
Juschka,7,Josh Allen QB - BUF,16.92,David Montgomery RB - DET,12.70,Josh Jacobs RB - GB,19.00,David Montgomery RB - DET,12.70,Josh Jacobs RB - GB,19.00,Ja'Marr Chase WR - CIN,9.70,Mike Evans WR - TB,5.90,Ja'Marr Chase WR - CIN,9.70,Mike Evans WR - TB,5.90,Cole Kmet TE - CHI,7.20,-,0.00,Nick Folk K - NYJ,4.90,Minnesota Vikings DEF - MIN,5.00,Cordarrelle Patterson RB,6.00,Jeff Wilson RB - MIA,0.30,Van Jefferson WR - TEN,3.90,Najee Harris RB - LAC,9.20,Bam Knight RB - ARI,11.80,Jameson Williams WR - DET,0.00,-,0.00,113.72,kesso,169.14
SimonFuhr237,8,Dak Prescott QB - DAL,16.80,Derrick Henry RB - BAL,3.80,Kenneth Walker RB - SEA,3.60,Derrick Henry RB - BAL,3.80,Kenneth Walker RB - SEA,3.60,Stefon Diggs WR - NE,15.20,Tee Higgins WR - CIN,9.50,Stefon Diggs WR - NE,15.20,Tee Higgins WR - CIN,9.50,Mark Andrews TE - BAL,5.40,-,0.00,Daniel Carlson K - LV,11.50,Buffalo Bills DEF - BUF,5.00,Latavius Murray RB,6.10,Allen Robinson WR,0.00,Courtland Sutton WR - DEN,0.00,Kyler Murray QB - ARI,0.00,D'Andre Swift RB - CHI,17.10,-,0.00,-,0.00,112.80,theBIGLebronski,142.96
theBIGLebronski,5,Jalen Hurts QB - PHI,34.40,Miles Sanders RB - DAL,9.80,Dalvin Cook RB,14.30,Miles Sanders RB - DAL,9.80,Dalvin Cook RB,14.30,DK Metcalf WR - PIT,18.70,Deebo Samuel WR - WAS,6.30,DK Metcalf WR - PIT,18.70,Deebo Samuel WR - WAS,6.30,Dawson Knox TE - BUF,0.00,-,0.00,Harrison Butker K - KC,6.00,Tampa Bay Buccaneers DEF - TB,3.00,Adam Thielen WR - MIN,2.70,Joe Mixon RB - HOU,0.00,Gabe Davis WR - BUF,7.50,Travis Etienne RB - JAX,4.60,Justin Fields QB - NYJ,19.26,Kyren Williams RB - LAR,0.90,-,0.00,142.96,SimonFuhr237,112.80
LosSausages,4,Lamar Jackson QB - BAL,1.34,Austin Ekeler RB - WAS,8.20,Ezekiel Elliott RB,15.10,Austin Ekeler RB - WAS,8.20,Ezekiel Elliott RB,15.10,Brandon Aiyuk WR - SF,4.60,Davante Adams WR - LAR,29.70,Brandon Aiyuk WR - SF,4.60,Davante Adams WR - LAR,29.70,Dalton Schultz TE - HOU,3.30,-,0.00,Justin Tucker K,4.00,San Francisco 49ers DEF - SF,18.00,Tom Brady QB,17.14,JuJu Smith-Schuster WR - KC,3.50,D'Onta Foreman RB,0.00,A.J. Dillon RB - PHI,17.90,Antonio Gibson RB - NE,5.90,Isiah Pacheco RB - KC,14.20,-,0.00,146.58,lancemourdock,131.82
lancemourdock,6,Deshaun Watson QB - CLE,5.34,Jamaal Williams RB,9.50,Kareem Hunt RB - KC,7.40,Jamaal Williams RB,9.50,Kareem Hunt RB - KC,7.40,Christian Kirk WR - HOU,10.40,Jaylen Waddle WR - MIA,0.90,Christian Kirk WR - HOU,10.40,Jaylen Waddle WR - MIA,0.90,T.J. Hockenson TE - MIN,3.30,-,0.00,Jason Myers K - SEA,10.10,Philadelphia Eagles DEF - PHI,10.00,Geno Smith QB - LV,22.98,DeAndre Hopkins WR - BAL,0.00,Raheem Mostert RB - LV,3.00,Leonard Fournette RB,8.10,Damien Harris RB,0.00,Terry McLaurin WR - WAS,16.50,Cam Akers RB - MIN,18.00,131.82,LosSausages,146.58
ShamH,2,Patrick Mahomes QB - KC,19.78,James Conner RB - ARI,17.40,Tony Pollard RB - TEN,18.20,James Conner RB - ARI,17.40,Tony Pollard RB - TEN,18.20,Tyreek Hill WR - MIA,20.10,Garrett Wilson WR - NYJ,7.80,Tyreek Hill WR - MIA,20.10,Garrett Wilson WR - NYJ,7.80,Travis Kelce TE - KC,7.10,-,0.00,Tyler Bass K - BUF,10.70,Dallas Cowboys DEF - DAL,4.00,Amari Cooper WR,4.20,Saquon Barkley RB - PHI,4.80,Dameon Pierce RB - HOU,11.80,Treylon Burks WR - WAS,0.00,Chris Olave WR - NO,0.00,Christian Watson WR - GB,0.00,-,0.00,143.48,kesso,87.06
kesso,7,Joe Burrow QB - CIN,16.56,Kenyan Drake RB,0.20,Jerick McKinnon RB,25.40,Kenyan Drake RB,0.20,Jerick McKinnon RB,25.40,Amon-Ra St. Brown WR - DET,7.40,DeVonta Smith WR - PHI,12.40,Amon-Ra St. Brown WR - DET,7.40,DeVonta Smith WR - PHI,12.40,Tyler Higbee TE - LAR,1.10,-,0.00,Brandon McManus K - GB,4.00,Cincinnati Bengals DEF - CIN,8.00,Gerald Everett TE,2.80,Aaron Jones RB - MIN,0.00,Allen Lazard WR - NYJ,0.00,Jonathan Taylor RB - IND,0.00,Michael Pittman WR - IND,0.00,Brian Robinson RB - SF,0.00,-,0.00,87.06,ShamH,143.48
